host_elapsed_s,host_epoch_s,ver,listener_id,near_anchor_id,good_frames,accepted_polls,ignored_nonpoll,ignored_poll_mask,bad_header,too_long,rx_errors,cir_captures,last_status,last_src,last_dst,last_code,ring_drops,self_recover,rx_enable_failures,fps
2018.006857,1784057056.289173,1,255,255,364330,152672,211658,0,0,0,873,15267,0x00800002,0xa106,0xb104,0xe1,0,821,0,37
2023.232136,1784057061.514453,1,255,255,364523,152740,211783,0,0,0,873,15274,0x00806f02,0xa104,0xb103,0xe1,0,821,0,38
2028.264705,1784057066.547021,1,255,255,364725,152810,211915,0,0,0,873,15281,0x00806f02,0xa103,0xb104,0xe1,0,821,0,40
2033.365227,1784057071.647544,1,255,255,364928,152880,212048,0,0,0,873,15288,0x00806f02,0xa104,0xb104,0xe1,0,821,0,40
2038.631866,1784057076.914183,1,255,255,365128,152950,212178,0,0,0,873,15295,0x00806f02,0xa104,0xb103,0xe1,0,821,0,40
2043.726044,1784057082.008361,1,255,255,365329,153020,212309,0,0,0,873,15302,0x00800002,0xb103,0xffff,0xe0,0,821,0,40
2048.801758,1784057087.084075,1,255,255,365531,153090,212441,0,0,0,873,15309,0x00800002,0xb102,0xffff,0xe0,0,821,0,40
2053.831969,1784057092.114285,1,255,255,365732,153160,212572,0,0,0,873,15316,0x00806f02,0xa104,0xb103,0xe1,0,821,0,40
2058.862795,1784057097.145112,1,255,255,365934,153230,212704,0,0,0,873,15323,0x00806f02,0xa104,0xb104,0xe1,0,821,0,40
2064.006023,1784057102.288340,1,255,255,366136,153300,212836,0,0,0,873,15330,0x00806f02,0xa104,0xb102,0xe1,0,821,0,40
2069.061775,1784057107.344092,1,255,255,366338,153370,212968,0,0,0,873,15337,0x00806f02,0xa103,0xb104,0xe1,0,821,0,40
2074.064125,1784057112.346442,1,255,255,366545,153442,213103,0,0,0,873,15344,0x00806f02,0xa106,0xb104,0xe1,0,821,0,41
2079.128152,1784057117.410468,1,255,255,366739,153510,213229,0,0,0,873,15351,0x00806f02,0xa104,0xb103,0xe1,0,821,0,38
2084.404277,1784057122.686594,1,255,255,366941,153580,213361,0,0,0,873,15358,0x00806f02,0xa104,0xb102,0xe1,0,821,0,40
2089.621847,1784057127.904163,1,255,255,367141,153650,213491,0,0,0,873,15365,0x00800002,0xb103,0xffff,0xe0,0,821,0,40
2094.760145,1784057133.042462,1,255,255,367340,153720,213620,0,0,0,873,15372,0x00806f02,0xa103,0xb104,0xe1,0,821,0,39
2099.754196,1784057138.036513,1,255,255,367380,153734,213646,0,0,0,873,15373,0x00800002,0xa106,0xb103,0xe1,0,821,0,8
