host_elapsed_s,host_epoch_s,ver,listener_id,near_anchor_id,accepted_polls,poll_seq,tag_id,poll_mask,rx_ts_lo32,carrier_integrator,fp_index,fp1,fp2,fp3,cir_pwr,rxpacc,acc_len
1430.231059,1784056468.513376,1,255,255,148960,5,2,0xff,2223917287,-1110,47843,7972,7227,5929,2044,123,4064
1431.061237,1784056469.343553,1,255,255,148970,123,3,0xff,3717951941,-4774,48073,7041,6992,6607,1663,119,4064
1431.760768,1784056470.043085,1,255,255,148980,129,3,0xff,1177581049,-4774,47613,7304,6960,3678,1846,124,4064
1432.530815,1784056470.813131,1,255,255,148990,19,2,0xff,3137218860,-1233,47920,7084,7307,4831,1872,121,4064
1433.230758,1784056471.513074,1,255,255,149000,25,2,0xff,619704581,-1253,47889,6960,7189,6807,1854,118,4064
1433.994500,1784056472.276817,1,255,255,149010,157,4,0xff,2171956631,-6252,48027,7314,7343,6683,1913,125,4064
1434.760843,1784056473.043159,1,255,255,149020,152,3,0xff,3892849110,-4732,48090,7234,7245,6870,1794,118,4064
1435.530570,1784056473.812886,1,255,255,149030,41,2,0xff,1538872569,-1058,47853,7966,7756,5348,1967,123,4064
1436.295308,1784056474.577625,1,255,255,149040,175,4,0xff,3143261017,-6341,47965,7020,7024,6458,1731,120,4064
1436.994660,1784056475.276977,1,255,255,149050,182,4,0xff,603613410,-6262,47862,7181,6944,4277,1757,122,4064
1437.729869,1784056476.012185,1,255,255,149060,57,2,0xff,339104550,-1033,47898,7704,6992,6458,1911,122,4064
1438.461128,1784056476.743445,1,255,255,149070,183,3,0xff,4080701500,-4680,47680,6854,6990,6876,1687,117,4064
1439.195001,1784056477.477318,1,255,255,149080,198,4,0xff,3753652137,-6280,48061,7038,6635,3693,1621,120,4064
1439.993901,1784056478.276217,1,255,255,149090,202,4,0xff,3268720984,-6332,47980,7603,7482,5363,1930,122,4064
1440.693809,1784056478.976126,1,255,255,149100,208,4,0xff,741533019,-6216,47983,7193,6951,4716,1718,122,4064
1441.394097,1784056479.676414,1,255,255,149110,214,4,0xff,2536805859,-6267,47591,7295,7276,5756,1819,118,4064
1442.160703,1784056480.443020,1,255,255,149120,211,3,0xff,4270568787,-4683,47959,7258,7229,6806,1728,118,4064
1442.894645,1784056481.176961,1,255,255,149130,225,4,0xff,3932524249,-6191,47837,7424,7394,6787,1900,120,4064
1443.660429,1784056481.942746,1,255,255,149140,224,3,0xff,1313604605,-4597,47617,7255,7269,7041,1862,122,4064
1444.394404,1784056482.676721,1,255,255,149150,238,4,0xff,974844569,-6245,47773,7118,7100,6563,1739,118,4064
1445.029724,1784056483.312041,1,255,255,149160,111,2,0xff,2914489726,-1156,48002,7279,6986,7128,1904,120,4064
1445.729407,1784056484.011724,1,255,255,149170,117,2,0xff,383289250,-1137,48038,6988,7538,5909,1909,121,4064
1446.459627,1784056484.741944,1,255,255,149180,249,3,0xff,4088712980,-4663,47896,7457,7432,7172,1962,124,4064
1447.093541,1784056485.375857,1,255,255,149190,4,4,0xff,1648019163,-6204,47839,7138,7148,6544,1832,121,4064
1447.859858,1784056486.142175,1,255,255,149200,5,3,0xff,3364784983,-4572,47971,7361,7323,5970,1868,118,4064
1448.560049,1784056486.842365,1,255,255,149210,11,3,0xff,865217206,-4649,47802,7586,7370,4072,1990,124,4064
1449.260351,1784056487.542668,1,255,255,149220,18,3,0xff,2642419435,-4652,47855,6829,6612,4422,1666,117,4064
1449.959971,1784056488.242287,1,255,255,149230,23,3,0xff,122907635,-4555,47607,7004,6933,4075,1808,121,4064
1450.659306,1784056488.941623,1,255,255,149240,29,3,0xff,1851482647,-4606,47643,7399,7398,7006,1914,120,4064
1451.393391,1784056489.675707,1,255,255,149250,36,4,0xff,1515934939,-6241,47839,6987,6971,6218,1733,119,4064
1452.129069,1784056490.411386,1,255,255,149260,166,2,0xff,1276884127,-1084,47779,7383,7383,6153,1982,122,4064
1452.793406,1784056491.075723,1,255,255,149270,47,4,0xff,783385256,-6145,47796,7294,7033,4433,1780,117,4064
1453.559858,1784056491.842175,1,255,255,149280,54,3,0xff,2507595469,-4586,47825,7515,7519,7281,1921,123,4064
1454.229564,1784056492.511881,1,255,255,149290,182,2,0xff,2344595936,-1050,48084,7279,6769,6834,1908,119,4064
1454.993190,1784056493.275507,1,255,255,149300,62,4,0xff,3900238284,-6171,48088,7598,7619,7019,1947,123,4064
1455.728968,1784056494.011285,1,255,255,149310,193,2,0xff,3668160959,-962,48067,7496,7657,6637,1935,123,4064
1456.393362,1784056494.675678,1,255,255,149320,73,4,0xff,3173569317,-6129,47921,7015,6856,4518,1618,117,4064
1457.229066,1784056495.511382,1,255,255,149330,203,2,0xff,738076571,-1012,48023,7055,6988,6415,1787,117,4064
1457.959525,1784056496.241841,1,255,255,149340,90,3,0xff,168395919,-4553,47763,6908,6916,6725,1682,119,4064
1458.630141,1784056496.912457,1,255,255,149350,215,2,0xff,4279068322,-933,47782,7929,7201,5451,2009,121,4064
1459.429323,1784056497.711640,1,255,255,149360,220,2,0xff,3886761334,-970,47986,7333,6599,4207,1866,119,4064
1460.358487,1784056498.640803,1,255,255,149370,105,3,0xff,3129017367,-4568,47643,7184,7198,6645,1811,120,4064
1461.092989,1784056499.375306,1,255,255,149380,106,4,0xff,2810203492,-6109,47968,6655,6635,6042,1664,117,4064
1461.893075,1784056500.175392,1,255,255,149390,112,4,0xff,2397753985,-6199,47757,7031,7234,6806,1718,118,4064
1462.628526,1784056500.910842,1,255,255,149400,243,2,0xff,2139573414,-1023,47786,7753,7795,5640,2019,124,4064
1463.293117,1784056501.575434,1,255,255,149410,124,4,0xff,1647294311,-6147,47995,7260,6774,3830,1701,122,4064
1463.958088,1784056502.240404,1,255,255,149420,136,3,0xff,1201112149,-4466,47713,7222,7240,6126,1948,123,4064
1464.828236,1784056503.110552,1,255,255,149430,5,2,0xff,954529368,-969,47700,6853,7528,6849,1892,120,4064
1465.591897,1784056503.874214,1,255,255,149440,142,4,0xff,2516452880,-6151,47644,7249,7257,6624,1767,118,4064
1466.328109,1784056504.610426,1,255,255,149450,15,2,0xff,2317519422,-925,47682,7458,7688,6832,1938,124,4064
1467.028841,1784056505.311158,1,255,255,149460,20,2,0xff,4139251630,-934,48034,7107,7144,5766,1926,119,4064
1467.791870,1784056506.074187,1,255,255,149470,157,4,0xff,1358414053,-6135,47865,6975,6659,3892,1710,119,4064
1468.528277,1784056506.810594,1,255,255,149480,32,2,0xff,1157796717,-1006,47985,7283,7073,4620,2019,123,4064
1469.258309,1784056507.540626,1,255,255,149490,177,3,0xff,573399319,-4516,47899,7604,7603,6965,2034,124,4064
1470.058024,1784056508.340341,1,255,255,149500,183,3,0xff,131864273,-4535,47837,7229,7238,6462,1880,120,4064
1470.792024,1784056509.074341,1,255,255,149510,179,4,0xff,4078197361,-6175,47749,6910,7238,6851,1758,117,4064
1471.492383,1784056509.774699,1,255,255,149520,186,4,0xff,1590106321,-6045,47829,7391,7411,6819,1850,121,4064
1472.157857,1784056510.440173,1,255,255,149530,201,3,0xff,1154620257,-4476,47973,7079,7051,5635,1814,121,4064
1472.927869,1784056511.210186,1,255,255,149540,67,2,0xff,3090917397,-923,47641,7450,7505,5899,1859,117,4064
1473.658073,1784056511.940390,1,255,255,149550,214,3,0xff,2527294812,-4405,47976,7504,7350,5546,1943,123,4064
1474.391851,1784056512.674168,1,255,255,149560,207,4,0xff,2168103075,-6011,47799,7019,6679,3974,1732,120,4064
1475.157945,1784056513.440262,1,255,255,149570,227,3,0xff,3878296341,-4490,47905,7170,7185,6091,1942,124,4064
1475.927704,1784056514.210021,1,255,255,149580,87,2,0xff,1527546085,-920,47841,7330,7600,6167,2107,124,4064
1476.591054,1784056514.873371,1,255,255,149590,223,4,0xff,962475602,-6071,47710,7492,7522,6789,1901,122,4064
1477.327484,1784056515.609801,1,255,255,149600,100,2,0xff,772006375,-949,48115,7318,7618,4814,1943,121,4064
1478.058012,1784056516.340328,1,255,255,149610,250,3,0xff,205644564,-4369,47904,7340,7366,6325,1974,122,4064
1478.857199,1784056517.139516,1,255,255,149620,255,3,0xff,4023557399,-4487,47907,6901,6708,5527,1729,118,4064
1479.627452,1784056517.909768,1,255,255,149630,116,2,0xff,1703635365,-952,48033,7216,6977,5794,1978,120,4064
1480.291026,1784056518.573343,1,255,255,149640,248,4,0xff,1149906170,-6106,47878,7326,7484,7101,1901,124,4064
1481.057051,1784056519.339367,1,255,255,149650,17,3,0xff,2860415656,-4416,47788,7214,7032,5007,1961,123,4064
1481.827404,1784056520.109720,1,255,255,149660,132,2,0xff,535388324,-922,47768,7246,7023,6682,2042,122,4064
1482.526603,1784056520.808920,1,255,255,149670,137,2,0xff,2264471619,-933,47687,7047,7279,7550,2082,125,4064
1483.256860,1784056521.539177,1,255,255,149680,36,3,0xff,1683112087,-4452,47779,7046,7050,5800,1846,121,4064
1483.956683,1784056522.239000,1,255,255,149690,42,3,0xff,3449579287,-4382,47907,7679,7630,6320,2159,124,4064
1484.657228,1784056522.939544,1,255,255,149700,47,3,0xff,972785682,-4462,47638,7220,7150,6830,1862,124,4064
1485.390532,1784056523.672849,1,255,255,149710,31,4,0xff,584013533,-6053,47857,7503,7277,4770,1834,123,4064
1486.090600,1784056524.372916,1,255,255,149720,37,4,0xff,2365837786,-5962,48094,7094,7057,6453,1697,119,4064
1486.791240,1784056525.073556,1,255,255,149730,42,4,0xff,4149745591,-6021,48075,6845,7465,6908,1778,122,4064
1487.490817,1784056525.773134,1,255,255,149740,48,4,0xff,1639081623,-6004,47771,7253,7227,6848,1783,118,4064
1488.190730,1784056526.473047,1,255,255,149750,52,4,0xff,3409810855,-5995,48059,6873,6680,3790,1654,117,4064
1488.827011,1784056527.109327,1,255,255,149760,184,2,0xff,1118774345,-646,47669,7982,7453,4601,1865,124,4064
1489.556890,1784056527.839207,1,255,255,149770,88,3,0xff,510548114,-4309,47766,7708,7673,7242,2019,125,4064
1490.290660,1784056528.572977,1,255,255,149780,69,4,0xff,157379420,-5920,47976,7216,7195,5539,1850,120,4064
1490.990631,1784056529.272948,1,255,255,149790,74,4,0xff,1929611565,-5990,47937,7108,7521,7111,1872,120,4064
1491.726320,1784056530.008637,1,255,255,149800,207,2,0xff,1691481358,-826,47890,7511,7150,6429,2030,123,4064
1492.389688,1784056530.672005,1,255,255,149810,86,4,0xff,1126810034,-5953,48070,6861,7622,7145,1932,124,4064
1493.226443,1784056531.508760,1,255,255,149820,216,2,0xff,3056539519,-744,48003,7199,7357,7630,1994,124,4064
1493.955648,1784056532.237965,1,255,255,149830,121,3,0xff,2405487794,-4282,47790,7492,7266,5008,2022,124,4064
1494.656229,1784056532.938546,1,255,255,149840,127,3,0xff,4218216455,-4383,47627,7190,7184,6935,1717,118,4064
1495.455577,1784056533.737893,1,255,255,149850,132,3,0xff,3757804184,-4305,47780,7131,7043,5724,1814,117,4064
1496.126603,1784056534.408920,1,255,255,149860,239,2,0xff,3664665204,-869,47736,7326,7095,4135,2051,123,4064
1496.889602,1784056535.171919,1,255,255,149870,117,4,0xff,901475228,-5918,48048,7482,7317,4892,1862,121,4064
1497.689939,1784056535.972255,1,255,255,149880,123,4,0xff,497974119,-5950,47971,7139,7150,6134,1777,119,4064
1498.456028,1784056536.738344,1,255,255,149890,157,3,0xff,2195129437,-4396,47713,7277,7230,6205,1884,119,4064
1499.189574,1784056537.471890,1,255,255,149900,136,4,0xff,1829059227,-5921,47791,7441,7258,4937,1976,125,4064
1499.925350,1784056538.207667,1,255,255,149910,10,2,0xff,1601287104,-811,48068,7590,7055,6842,1883,120,4064
1500.656248,1784056538.938565,1,255,255,149920,172,3,0xff,1046568788,-4266,47968,7257,7307,6253,1958,124,4064
1501.389217,1784056539.671534,1,255,255,149930,152,4,0xff,645041567,-5893,48043,7636,7532,5491,1982,123,4064
1502.089348,1784056540.371665,1,255,255,149940,158,4,0xff,2435439298,-5980,47822,7179,7238,6810,1749,117,4064
1502.756564,1784056541.038881,1,255,255,149950,190,3,0xff,2059535824,-4236,48092,7495,7497,6825,1822,122,4064
1503.455576,1784056541.737892,1,255,255,149960,196,3,0xff,3832208658,-4404,47894,7263,7298,7025,1892,124,4064
1504.225709,1784056542.508025,1,255,255,149970,44,2,0xff,1505920551,-775,47635,6931,7274,6854,1813,120,4064
1504.925325,1784056543.207642,1,255,255,149980,49,2,0xff,3247945681,-648,48085,7481,6613,6354,1714,119,4064
1505.589465,1784056543.871782,1,255,255,149990,185,4,0xff,2742697403,-5870,48079,6952,6995,6470,1708,122,4064
1506.254863,1784056544.537180,1,255,255,150000,220,3,0xff,2309191569,-4245,48029,7372,7333,6497,1956,123,4064
1506.954745,1784056545.237062,1,255,255,150010,227,3,0xff,4080342485,-4164,47585,7340,7365,6272,2000,124,4064
1507.625361,1784056545.907677,1,255,255,150020,70,2,0xff,3984945582,-510,48050,7675,7746,4978,1845,123,4064
1508.325366,1784056546.607682,1,255,255,150030,76,2,0xff,1468885538,-671,47654,6892,7402,5766,1753,119,4064
1508.989235,1784056547.271552,1,255,255,150040,212,4,0xff,936445847,-5841,48027,7625,7619,7097,1993,123,4064
1509.688581,1784056547.970898,1,255,255,150050,218,4,0xff,2672539542,-5828,48026,7452,7441,6948,1932,124,4064
1510.424636,1784056548.706953,1,255,255,150060,92,2,0xff,2460349130,-751,47822,7068,7091,6746,1781,118,4064
1511.125444,1784056549.407761,1,255,255,150070,98,2,0xff,4293679822,-635,47810,6954,7292,7388,1854,120,4064
1511.788183,1784056550.070500,1,255,255,150080,233,4,0xff,3685046463,-5826,47819,6780,6795,6473,1613,118,4064
1512.488526,1784056550.770843,1,255,255,150090,238,4,0xff,1189504279,-5808,47899,7279,7265,6897,1806,118,4064
1513.288661,1784056551.570977,1,255,255,150100,243,4,0xff,782219744,-5850,47596,7322,7206,5151,1791,122,4064
1514.088611,1784056552.370927,1,255,255,150110,250,4,0xff,355773018,-5831,47710,7599,7584,6918,1968,123,4064
1514.824510,1784056553.106826,1,255,255,150120,124,2,0xff,129644658,-537,47734,7368,7425,4443,1840,119,4064
1515.588197,1784056553.870513,1,255,255,150130,4,4,0xff,1689557912,-5846,48028,7339,7314,6817,1901,122,4064
1516.254132,1784056554.536449,1,255,255,150140,48,3,0xff,1284765770,-4278,47694,7272,7262,7052,1776,118,4064
1516.953979,1784056555.236296,1,255,255,150150,54,3,0xff,3055299543,-4280,48091,7207,7227,6790,1844,120,4064
1517.724636,1784056556.006953,1,255,255,150160,148,2,0xff,758812913,-629,47845,7416,7343,5607,1938,124,4064
1518.488364,1784056556.770681,1,255,255,150170,26,4,0xff,2312971486,-5807,47858,7251,7021,4586,1733,122,4064
1519.224650,1784056557.506967,1,255,255,150180,160,2,0xff,2115336554,-548,47974,6958,7539,5752,1914,121,4064
1520.024167,1784056558.306484,1,255,255,150190,165,2,0xff,1662681212,-785,47744,6470,7207,6890,1872,120,4064
1520.688328,1784056558.970645,1,255,255,150200,41,4,0xff,1150488094,-5773,47666,7592,7309,4689,2006,123,4064
1521.453661,1784056559.735978,1,255,255,150210,90,3,0xff,2809688083,-4141,47639,6762,6812,6679,1706,118,4064
1522.154404,1784056560.436721,1,255,255,150220,96,3,0xff,337491791,-4294,47963,7131,7164,6570,1836,121,4064
1522.823833,1784056561.106150,1,255,255,150230,188,2,0xff,160850709,-751,47897,7075,7279,6627,1859,120,4064
1611.566265,1784056649.848581,1,255,255,150240,191,2,0xff,1209270874,-2109,47710,7272,7529,5917,1945,123,4064
1612.282973,1784056650.565289,1,255,255,150250,114,3,0xff,4051761176,-5440,47644,7013,7054,6602,1743,118,4064
1612.982683,1784056651.265000,1,255,255,150260,119,3,0xff,1517304274,-5496,48086,7207,7262,6986,1820,123,4064
1613.682384,1784056651.964700,1,255,255,150270,125,3,0xff,3265970463,-5390,47915,6939,6926,4945,1749,119,4064
1614.409996,1784056652.692313,1,255,255,150280,86,4,0xff,2511377444,-7060,47672,7597,7385,4367,1950,124,4064
1615.281852,1784056653.564169,1,255,255,150290,137,3,0xff,2398164640,-5386,47780,7146,7047,5711,1939,123,4064
1615.909872,1784056654.192189,1,255,255,150300,98,4,0xff,3877879640,-6995,47964,7111,7087,6589,1735,120,4064
1616.582253,1784056654.864569,1,255,255,150310,149,3,0xff,3869993182,-5295,47850,7380,7229,5290,1932,121,4064
1617.266010,1784056655.548327,1,255,255,150320,237,2,0xff,329604261,-1757,47785,6844,6869,5052,1816,118,4064
1618.009082,1784056656.291399,1,255,255,150330,116,4,0xff,571121509,-6931,47969,7439,7408,6682,1953,122,4064
1618.781495,1784056657.063812,1,255,255,150340,167,3,0xff,2677613198,-5345,47770,7022,7068,6670,1730,120,4064
1619.409126,1784056657.691442,1,255,255,150350,128,4,0xff,4126259045,-6935,47993,7600,7282,4258,1962,123,4064
1620.081733,1784056658.364050,1,255,255,150360,178,3,0xff,4135242148,-5308,48040,7149,7064,5342,1786,117,4064
1620.809135,1784056659.091452,1,255,255,150370,139,4,0xff,3390158373,-6888,47673,7415,7152,4159,1838,120,4064
1621.566051,1784056659.848368,1,255,255,150380,14,2,0xff,217657827,-1763,48103,6899,7515,5756,1733,120,4064
1622.281417,1784056660.563734,1,255,255,150390,195,3,0xff,2978128815,-5207,48051,7035,6967,4386,1759,121,4064
1623.009264,1784056661.291581,1,255,255,150400,156,4,0xff,2238852571,-6890,47583,7473,7466,6741,1906,121,4064
1623.681453,1784056661.963769,1,255,255,150410,208,3,0xff,2215834834,-5216,47830,7228,7235,7012,1821,120,4064
1624.381706,1784056662.664022,1,255,255,150420,215,3,0xff,4035530193,-5122,48093,7244,7185,6421,1871,120,4064
1625.165736,1784056663.448053,1,255,255,150430,40,2,0xff,2591328676,-1739,48040,7098,7300,5479,2055,123,4064
1682.043959,1784056720.326276,1,255,255,150440,179,4,0xff,3984732557,-7456,48025,7356,7352,6805,1864,122,4064
1682.759162,1784056721.041479,1,255,255,150450,52,2,0xff,2258652183,-2149,47643,7242,7629,6497,1929,124,4064
1683.643553,1784056721.925869,1,255,255,150460,192,4,0xff,3114668837,-7352,47929,7413,7131,4191,1911,120,4064
1684.509326,1784056722.791642,1,255,255,150470,247,3,0xff,2596905871,-5684,48027,7114,7152,6611,1855,123,4064
1685.243478,1784056723.525795,1,255,255,150480,206,4,0xff,2267202521,-7276,48093,7083,7074,6505,1765,118,4064
1686.110156,1784056724.392472,1,255,255,150490,2,3,0xff,1770786101,-5553,47929,7289,7043,4018,1870,122,4064
1686.943047,1784056725.225364,1,255,255,150500,219,4,0xff,3490414414,-7270,47962,7500,7510,6781,1947,124,4064
1687.755332,1784056726.037649,1,255,255,150510,91,2,0xff,3857223710,-2089,47642,7475,6929,6132,1961,121,4064
1688.643698,1784056726.926014,1,255,255,150520,233,4,0xff,484191235,-7148,47639,7128,7280,6591,1795,122,4064
1689.343249,1784056727.625566,1,255,255,150530,240,4,0xff,2235290679,-7202,47691,6788,7200,6637,1712,121,4064
1690.043437,1784056728.325754,1,255,255,150540,246,4,0xff,4018788061,-7159,47841,7070,7099,6378,1720,117,4064
1690.943878,1784056729.226195,1,255,255,150550,253,4,0xff,1431550118,-7179,47802,7258,6999,4056,1781,122,4064
1691.708366,1784056729.990683,1,255,255,150560,45,3,0xff,3044083096,-5481,48036,7079,7064,5695,1857,122,4064
1692.542880,1784056730.825197,1,255,255,150570,12,4,0xff,527050670,-7140,48066,6987,7196,6865,1787,118,4064
1693.243268,1784056731.525584,1,255,255,150580,19,4,0xff,2325016601,-7059,47661,7288,7200,5156,1827,117,4064
1694.008133,1784056732.290449,1,255,255,150590,65,3,0xff,3959676252,-5346,47976,6853,6825,5143,1723,119,4064
1694.758507,1784056733.040824,1,255,255,150600,143,2,0xff,171815706,-1884,47894,7481,7138,6636,1988,124,4064
1695.458053,1784056733.740370,1,255,255,150610,148,2,0xff,1902388067,-1958,47975,6790,7091,5304,1852,119,4064
1754.402052,1784056792.684369,1,255,255,150620,153,2,0xff,1176317487,-2427,47675,7015,6541,3730,1672,117,4064
1755.118870,1784056793.401187,1,255,255,150630,89,3,0xff,4031276625,-5880,47701,7304,7305,6971,1872,124,4064
1755.902268,1784056794.184584,1,255,255,150640,164,2,0xff,2538891649,-2378,48021,6867,7327,6567,1813,121,4064
1756.602982,1784056794.885298,1,255,255,150650,171,2,0xff,79301335,-2286,47843,7545,6971,5794,1827,121,4064
1757.218907,1784056795.501224,1,255,255,150660,108,3,0xff,767503254,-5719,48034,7224,7230,6124,1885,120,4064
1757.918587,1784056796.200903,1,255,255,150670,114,3,0xff,2531053793,-5763,47853,7585,7451,5188,2043,124,4064
1758.718497,1784056797.000813,1,255,255,150680,120,3,0xff,2103454353,-5692,47773,7269,7269,6479,1783,118,4064
1759.501832,1784056797.784148,1,255,255,150690,192,2,0xff,619479251,-2286,47831,7041,7164,6153,1911,122,4064
1760.146948,1784056798.429264,1,255,255,150700,92,4,0xff,3188653007,-7279,48091,7373,7403,6771,1854,121,4064
1760.901647,1784056799.183964,1,255,255,150710,202,2,0xff,4166467607,-2133,47635,7172,7615,6422,1992,124,4064
1761.546002,1784056799.828319,1,255,255,150720,103,4,0xff,2379825145,-7239,47629,7214,7384,6965,1827,118,4064
1762.301569,1784056800.583886,1,255,255,150730,214,2,0xff,3421957796,-2181,47792,6833,7048,4627,1807,119,4064
1763.118319,1784056801.400636,1,255,255,150740,158,3,0xff,4071126932,-5585,48024,7171,7189,6848,1718,119,4064
1763.901446,1784056802.183763,1,255,255,150750,225,2,0xff,2571762347,-2214,47791,6865,7079,4745,1804,119,4064
1764.601441,1784056802.883758,1,255,255,150760,230,2,0xff,56938815,-2078,47939,7106,7027,7010,1841,119,4064
1765.246483,1784056803.528800,1,255,255,150770,131,4,0xff,2614351194,-7179,47974,7182,7183,5797,1844,120,4064
1766.001448,1784056804.283765,1,255,255,150780,241,2,0xff,3609786082,-2063,47846,7541,7436,5736,1874,124,4064
1766.645742,1784056804.928059,1,255,255,150790,140,4,0xff,1826979341,-7200,47641,7395,7421,6871,1895,121,4064
1767.401949,1784056805.684265,1,255,255,150800,252,2,0xff,2903766760,-2080,47844,7611,7733,6058,1953,124,4064
1768.046211,1784056806.328528,1,255,255,150810,152,4,0xff,1123419738,-7124,47710,7408,7407,6722,1882,123,4064
1768.801430,1784056807.083747,1,255,255,150820,7,2,0xff,2139081323,-1994,47719,7260,7265,5617,1750,117,4064
1825.132513,1784056863.414830,1,255,255,150830,211,3,0xff,1636465886,-5972,47850,7469,7355,5386,1940,121,4064
1825.831924,1784056864.114240,1,255,255,150840,216,3,0xff,3373765511,-5934,48011,6971,7008,6827,1691,120,4064
1826.515882,1784056864.798199,1,255,255,150850,24,2,0xff,4132812640,-2424,47980,6848,6751,4824,1664,118,4064
1827.216147,1784056865.498463,1,255,255,150860,29,2,0xff,1635606741,-2448,47841,6924,6880,5693,1726,119,4064
1827.932343,1784056866.214659,1,255,255,150870,234,3,0xff,146928213,-5807,47713,7272,7230,6164,1906,121,4064
1828.657857,1784056866.940174,1,255,255,150880,194,4,0xff,3556340187,-7529,48095,7177,7170,6476,1750,119,4064
1829.357579,1784056867.639896,1,255,255,150890,199,4,0xff,1023801099,-7426,47895,7244,7270,6893,1783,117,4064
1830.032143,1784056868.314460,1,255,255,150900,250,3,0xff,1177983186,-5760,47838,7140,7144,6315,1721,118,4064
1830.815185,1784056869.097501,1,255,255,150910,58,2,0xff,3968664608,-2312,47652,7026,7442,5890,1866,121,4064
1831.515456,1784056869.797773,1,255,255,150920,64,2,0xff,1467498109,-2261,47745,7251,6840,6924,1871,119,4064
1832.157677,1784056870.439994,1,255,255,150930,223,4,0xff,3851997564,-7354,48016,7408,7441,6950,1948,122,4064
1832.832082,1784056871.114398,1,255,255,150940,18,3,0xff,3939370956,-5762,48080,7326,7320,6972,1777,121,4064
1833.557122,1784056871.839439,1,255,255,150950,234,4,0xff,3078975903,-7332,48051,6988,6867,4402,1609,119,4064
1834.358941,1784056872.641258,1,255,255,150960,239,4,0xff,2662187228,-7311,47864,7698,7426,4375,2066,124,4064
1835.057564,1784056873.339881,1,255,255,150970,245,4,0xff,166084125,-7329,47649,7606,7608,6761,2033,123,4064
1835.757674,1784056874.039991,1,255,255,150980,251,4,0xff,1948924448,-7302,47676,7620,7333,4152,1949,124,4064
1836.431361,1784056874.713677,1,255,255,150990,47,3,0xff,2049545296,-5588,47708,7609,7588,6818,1943,123,4064
1837.157058,1784056875.439375,1,255,255,151000,6,4,0xff,1175976895,-7307,48083,7109,7122,6708,1783,120,4064
1838.032831,1784056876.315148,1,255,255,151010,59,3,0xff,1215765645,-5659,47769,7389,7409,6944,1942,125,4064
1838.757360,1784056877.039676,1,255,255,151020,17,4,0xff,350688665,-7223,48037,7500,7488,6158,1958,121,4064
1897.729240,1784056936.011557,1,255,255,151030,71,3,0xff,3019088097,-6010,47853,7313,7172,4981,1869,122,4064
1898.404567,1784056936.686884,1,255,255,151040,128,2,0xff,3216336603,-2568,47839,7366,7018,6009,1822,123,4064
1899.128428,1784056937.410745,1,255,255,151050,81,3,0xff,2225133715,-6022,47775,7110,7109,6208,1778,120,4064
1899.904073,1784056938.186389,1,255,255,151060,141,2,0xff,245191483,-2606,47951,6737,6412,6147,1642,118,4064
1900.528672,1784056938.810988,1,255,255,151070,94,3,0xff,1500501075,-5877,47703,7084,7060,6727,1726,119,4064
1901.204455,1784056939.486771,1,255,255,151080,153,2,0xff,1728414414,-2345,47834,6780,7589,6700,1873,123,4064
1901.928758,1784056940.211075,1,255,255,151090,106,3,0xff,746910346,-5848,47758,7228,7221,7085,1722,117,4064
1902.661520,1784056940.943836,1,255,255,151100,59,4,0xff,348538973,-7537,47737,7299,7022,4101,1769,123,4064
1903.361858,1784056941.644175,1,255,255,151110,65,4,0xff,2150553852,-7454,47888,7035,7137,6675,1746,122,4064
1904.128880,1784056942.411197,1,255,255,151120,125,3,0xff,3910000270,-5843,47770,7411,7407,6856,1837,122,4064
1904.803725,1784056943.086042,1,255,255,151130,180,2,0xff,4082668242,-2323,47838,6909,7202,5880,1743,122,4064
1905.503562,1784056943.785878,1,255,255,151140,184,2,0xff,1555698459,-2386,47911,7087,6912,5284,1729,121,4064
1906.228984,1784056944.511300,1,255,255,151150,141,3,0xff,662391531,-5806,47855,7041,6853,4587,1724,118,4064
1906.961214,1784056945.243531,1,255,255,151160,91,4,0xff,202694742,-7443,47722,7660,7583,5622,1956,123,4064
1907.628603,1784056945.910919,1,255,255,151170,153,3,0xff,4195148304,-5742,47644,7490,7425,6716,1948,124,4064
1908.261099,1784056946.543416,1,255,255,151180,101,4,0xff,1661958868,-7273,47848,7226,7230,5576,1974,125,4064
1909.027637,1784056947.309953,1,255,255,151190,165,3,0xff,3396152987,-5763,47783,7268,7234,5553,1856,120,4064
1909.803958,1784056948.086275,1,255,255,151200,218,2,0xff,1455590187,-2288,47919,6886,7042,4752,1776,119,4064
1910.503879,1784056948.786196,1,255,255,151210,224,2,0xff,3228695569,-2218,47637,6761,7262,6181,1792,119,4064
1911.228387,1784056949.510704,1,255,255,151220,185,3,0xff,2281594645,-5691,47905,7073,6977,5996,1884,121,4064
1911.960798,1784056950.243114,1,255,255,151230,129,4,0xff,1837945727,-7340,48019,7210,7203,6791,1789,121,4064
1912.703273,1784056950.985590,1,255,255,151240,241,2,0xff,2033506783,-2121,48099,7677,7186,5747,1918,123,4064
1913.403102,1784056951.685419,1,255,255,151250,245,2,0xff,3804012484,-2136,48088,7143,7255,6259,1780,121,4064
1914.127190,1784056952.409507,1,255,255,151260,209,3,0xff,2824987206,-5594,47690,6811,6836,6636,1659,119,4064
1914.761496,1784056953.043812,1,255,255,151270,152,4,0xff,367793345,-7310,47829,7112,7134,6675,1694,118,4064
